Nama Tempat Wisata,Alamat,Jenis Wisata,Deskripsi,Koordinat,Rating,Kota,Deskripsi Singkat
Pantai Parangtritis,"Bantul, Yogyakarta",Alam,Pantai legendaris dengan pasir hitam dan ombak besar.,"-8.0269, 110.3186",3.9,Yogyakarta,Pantai legendaris dengan pasir hitam dan ombak besar.
Keraton Yogyakarta,"Jl. Rotowijayan, Yogyakarta",Sejarah,Istana resmi Kesultanan Yogyakarta dengan nilai budaya tinggi.,"-7.8056, 110.3649",3.6,Yogyakarta,Istana resmi Kesultanan Yogyakarta dengan nilai budaya tinggi.
Candi Borobudur,"Magelang, Yogyakarta",Sejarah,Candi Buddha terbesar di dunia dengan relief yang indah.,"-7.6079, 110.2038",4.4,Yogyakarta,Candi Buddha terbesar di dunia dengan relief yang indah.
Gumuk Pasir Parangkusumo,"Bantul, Yogyakarta",Alam,Padang pasir unik di dekat pantai untuk sandboarding.,"-8.0202, 110.3207",4,Yogyakarta,Padang pasir unik di dekat pantai untuk sandboarding.
Goa Jomblang,"Gunungkidul, Yogyakarta",Alam,Goa vertikal dengan cahaya surga yang menakjubkan.,"-8.0305, 110.6222",4.7,Yogyakarta,Goa vertikal dengan cahaya surga yang menakjubkan.
Goa Jomblang,"Gunungkidul, Yogyakarta",Alam,Goa vertikal dengan cahaya surga yang menakjubkan.,"-8.0305, 110.6222",4.3,Yogyakarta,Goa vertikal dengan cahaya surga yang menakjubkan.
Gumuk Pasir Parangkusumo,"Bantul, Yogyakarta",Alam,Padang pasir unik di dekat pantai untuk sandboarding.,"-8.0202, 110.3207",4.4,Yogyakarta,Padang pasir unik di dekat pantai untuk sandboarding.
Goa Jomblang,"Gunungkidul, Yogyakarta",Alam,Goa vertikal dengan cahaya surga yang menakjubkan.,"-8.0305, 110.6222",4.9,Yogyakarta,Goa vertikal dengan cahaya surga yang menakjubkan.
Goa Jomblang,"Gunungkidul, Yogyakarta",Alam,Goa vertikal dengan cahaya surga yang menakjubkan.,"-8.0305, 110.6222",4.5,Yogyakarta,Goa vertikal dengan cahaya surga yang menakjubkan.
Hutan Pinus Mangunan,"Dlingo, Bantul",Alam,Hutan pinus dengan suasana sejuk dan spot foto yang indah.,"-7.9357, 110.4236",4.3,Yogyakarta,Hutan pinus dengan suasana sejuk dan spot foto yang indah.
Taman Sari,"Patehan, Yogyakarta",Sejarah,Kompleks bekas taman kerajaan dengan kolam dan terowongan bawah tanah.,"-7.8101, 110.3591",3.5,Yogyakarta,Kompleks bekas taman kerajaan dengan kolam dan terowongan bawah tanah.
Keraton Yogyakarta,"Jl. Rotowijayan, Yogyakarta",Sejarah,Istana resmi Kesultanan Yogyakarta dengan nilai budaya tinggi.,"-7.8056, 110.3649",4.4,Yogyakarta,Istana resmi Kesultanan Yogyakarta dengan nilai budaya tinggi.
Gumuk Pasir Parangkusumo,"Bantul, Yogyakarta",Alam,Padang pasir unik di dekat pantai untuk sandboarding.,"-8.0202, 110.3207",5,Yogyakarta,Padang pasir unik di dekat pantai untuk sandboarding.
Malioboro,"Jl. Malioboro, Yogyakarta",Belanja,Jalan ikonik dengan pusat perbelanjaan dan kuliner khas Jogja.,"-7.7926, 110.3658",3.9,Yogyakarta,Jalan ikonik dengan pusat perbelanjaan dan kuliner khas Jogja.
Goa Jomblang,"Gunungkidul, Yogyakarta",Alam,Goa vertikal dengan cahaya surga yang menakjubkan.,"-8.0305, 110.6222",3.8,Yogyakarta,Goa vertikal dengan cahaya surga yang menakjubkan.
Pantai Parangtritis,"Bantul, Yogyakarta",Alam,Pantai legendaris dengan pasir hitam dan ombak besar.,"-8.0269, 110.3186",3.7,Yogyakarta,Pantai legendaris dengan pasir hitam dan ombak besar.
Malioboro,"Jl. Malioboro, Yogyakarta",Belanja,Jalan ikonik dengan pusat perbelanjaan dan kuliner khas Jogja.,"-7.7926, 110.3658",4.9,Yogyakarta,Jalan ikonik dengan pusat perbelanjaan dan kuliner khas Jogja.
Pantai Parangtritis,"Bantul, Yogyakarta",Alam,Pantai legendaris dengan pasir hitam dan ombak besar.,"-8.0269, 110.3186",5,Yogyakarta,Pantai legendaris dengan pasir hitam dan ombak besar.
Pantai Parangtritis,"Bantul, Yogyakarta",Alam,Pantai legendaris dengan pasir hitam dan ombak besar.,"-8.0269, 110.3186",3.9,Yogyakarta,Pantai legendaris dengan pasir hitam dan ombak besar.
Candi Borobudur,"Magelang, Yogyakarta",Sejarah,Candi Buddha terbesar di dunia dengan relief yang indah.,"-7.6079, 110.2038",4.5,Yogyakarta,Candi Buddha terbesar di dunia dengan relief yang indah.
Keraton Yogyakarta,"Jl. Rotowijayan, Yogyakarta",Sejarah,Istana resmi Kesultanan Yogyakarta dengan nilai budaya tinggi.,"-7.8056, 110.3649",4.7,Yogyakarta,Istana resmi Kesultanan Yogyakarta dengan nilai budaya tinggi.
Malioboro,"Jl. Malioboro, Yogyakarta",Belanja,Jalan ikonik dengan pusat perbelanjaan dan kuliner khas Jogja.,"-7.7926, 110.3658",4.8,Yogyakarta,Jalan ikonik dengan pusat perbelanjaan dan kuliner khas Jogja.
Hutan Pinus Mangunan,"Dlingo, Bantul",Alam,Hutan pinus dengan suasana sejuk dan spot foto yang indah.,"-7.9357, 110.4236",3.7,Yogyakarta,Hutan pinus dengan suasana sejuk dan spot foto yang indah.
Pantai Akkarena,"Makassar, Sulawesi Selatan",Pantai,Pantai dengan suasana romantis dan berbagai wahana air.,"-5.1751, 119.4066",3.7,Makassar,Pantai dengan suasana romantis dan berbagai wahana air.
Benteng Somba Opu,"Makassar, Sulawesi Selatan",Sejarah,Benteng bersejarah peninggalan Kesultanan Gowa.,"-5.1756, 119.4027",4.7,Makassar,Benteng bersejarah peninggalan Kesultanan Gowa.
Malino Highlands,"Gowa, Sulawesi Selatan",Alam,Dataran tinggi dengan kebun teh dan udara sejuk.,"-5.3421, 119.9061",4.7,Makassar,Dataran tinggi dengan kebun teh dan udara sejuk.
Pulau Samalona,"Makassar, Sulawesi Selatan",Alam,Pulau kecil dengan pasir putih dan air laut jernih.,"-5.1189, 119.3328",4.3,Makassar,Pulau kecil dengan pasir putih dan air laut jernih.
Fort Rotterdam,"Makassar, Sulawesi Selatan",Sejarah,Benteng peninggalan kolonial Belanda yang masih terawat.,"-5.1331, 119.4073",4.8,Makassar,Benteng peninggalan kolonial Belanda yang masih terawat.
Pantai Losari,"Makassar, Sulawesi Selatan",Pantai,Ikon wisata Makassar yang terkenal dengan pemandangan matahari terbenam.,"-5.1477, 119.4127",4.5,Makassar,Ikon wisata Makassar yang terkenal dengan pemandangan matahari terbenam.
Malino Highlands,"Gowa, Sulawesi Selatan",Alam,Dataran tinggi dengan kebun teh dan udara sejuk.,"-5.3421, 119.9061",4,Makassar,Dataran tinggi dengan kebun teh dan udara sejuk.
Trans Studio Makassar,"Makassar, Sulawesi Selatan",Taman Hiburan,Taman hiburan indoor terbesar di Indonesia Timur.,"-5.1566, 119.4301",3.8,Makassar,Taman hiburan indoor terbesar di Indonesia Timur.
Pantai Akkarena,"Makassar, Sulawesi Selatan",Pantai,Pantai dengan suasana romantis dan berbagai wahana air.,"-5.1751, 119.4066",4.9,Makassar,Pantai dengan suasana romantis dan berbagai wahana air.
Pantai Losari,"Makassar, Sulawesi Selatan",Pantai,Ikon wisata Makassar yang terkenal dengan pemandangan matahari terbenam.,"-5.1477, 119.4127",3.7,Makassar,Ikon wisata Makassar yang terkenal dengan pemandangan matahari terbenam.
Fort Rotterdam,"Makassar, Sulawesi Selatan",Sejarah,Benteng peninggalan kolonial Belanda yang masih terawat.,"-5.1331, 119.4073",4.4,Makassar,Benteng peninggalan kolonial Belanda yang masih terawat.
Pantai Akkarena,"Makassar, Sulawesi Selatan",Pantai,Pantai dengan suasana romantis dan berbagai wahana air.,"-5.1751, 119.4066",4.6,Makassar,Pantai dengan suasana romantis dan berbagai wahana air.
Fort Rotterdam,"Makassar, Sulawesi Selatan",Sejarah,Benteng peninggalan kolonial Belanda yang masih terawat.,"-5.1331, 119.4073",4.1,Makassar,Benteng peninggalan kolonial Belanda yang masih terawat.
Fort Rotterdam,"Makassar, Sulawesi Selatan",Sejarah,Benteng peninggalan kolonial Belanda yang masih terawat.,"-5.1331, 119.4073",3.6,Makassar,Benteng peninggalan kolonial Belanda yang masih terawat.
Malino Highlands,"Gowa, Sulawesi Selatan",Alam,Dataran tinggi dengan kebun teh dan udara sejuk.,"-5.3421, 119.9061",4.2,Makassar,Dataran tinggi dengan kebun teh dan udara sejuk.
Rammang-Rammang,"Maros, Sulawesi Selatan",Alam,Pegunungan karst indah dengan sungai dan gua eksotis.,"-4.8895, 119.6671",3.5,Makassar,Pegunungan karst indah dengan sungai dan gua eksotis.
Benteng Somba Opu,"Makassar, Sulawesi Selatan",Sejarah,Benteng bersejarah peninggalan Kesultanan Gowa.,"-5.1756, 119.4027",4.6,Makassar,Benteng bersejarah peninggalan Kesultanan Gowa.
Malino Highlands,"Gowa, Sulawesi Selatan",Alam,Dataran tinggi dengan kebun teh dan udara sejuk.,"-5.3421, 119.9061",4.8,Makassar,Dataran tinggi dengan kebun teh dan udara sejuk.
Pulau Samalona,"Makassar, Sulawesi Selatan",Alam,Pulau kecil dengan pasir putih dan air laut jernih.,"-5.1189, 119.3328",5,Makassar,Pulau kecil dengan pasir putih dan air laut jernih.
Pantai Losari,"Makassar, Sulawesi Selatan",Pantai,Ikon wisata Makassar yang terkenal dengan pemandangan matahari terbenam.,"-5.1477, 119.4127",3.5,Makassar,Ikon wisata Makassar yang terkenal dengan pemandangan matahari terbenam.
Malino Highlands,"Gowa, Sulawesi Selatan",Alam,Dataran tinggi dengan kebun teh dan udara sejuk.,"-5.3421, 119.9061",3.6,Makassar,Dataran tinggi dengan kebun teh dan udara sejuk.
Fort Rotterdam,"Makassar, Sulawesi Selatan",Sejarah,Benteng peninggalan kolonial Belanda yang masih terawat.,"-5.1331, 119.4073",5,Makassar,Benteng peninggalan kolonial Belanda yang masih terawat.
Trans Studio Makassar,"Makassar, Sulawesi Selatan",Taman Hiburan,Taman hiburan indoor terbesar di Indonesia Timur.,"-5.1566, 119.4301",4.3,Makassar,Taman hiburan indoor terbesar di Indonesia Timur.
Fort Rotterdam,"Makassar, Sulawesi Selatan",Sejarah,Benteng peninggalan kolonial Belanda yang masih terawat.,"-5.1331, 119.4073",3.9,Makassar,Benteng peninggalan kolonial Belanda yang masih terawat.
Benteng Somba Opu,"Makassar, Sulawesi Selatan",Sejarah,Benteng bersejarah peninggalan Kesultanan Gowa.,"-5.1756, 119.4027",4.8,Makassar,Benteng bersejarah peninggalan Kesultanan Gowa.
Rammang-Rammang,"Maros, Sulawesi Selatan",Alam,Pegunungan karst indah dengan sungai dan gua eksotis.,"-4.8895, 119.6671",4.5,Makassar,Pegunungan karst indah dengan sungai dan gua eksotis.
Trans Studio Makassar,"Makassar, Sulawesi Selatan",Taman Hiburan,Taman hiburan indoor terbesar di Indonesia Timur.,"-5.1566, 119.4301",4.9,Makassar,Taman hiburan indoor terbesar di Indonesia Timur.
Benteng Somba Opu,"Makassar, Sulawesi Selatan",Sejarah,Benteng bersejarah peninggalan Kesultanan Gowa.,"-5.1756, 119.4027",4.8,Makassar,Benteng bersejarah peninggalan Kesultanan Gowa.
Rammang-Rammang,"Maros, Sulawesi Selatan",Alam,Pegunungan karst indah dengan sungai dan gua eksotis.,"-4.8895, 119.6671",4.4,Makassar,Pegunungan karst indah dengan sungai dan gua eksotis.
Pantai Akkarena,"Makassar, Sulawesi Selatan",Pantai,Pantai dengan suasana romantis dan berbagai wahana air.,"-5.1751, 119.4066",3.9,Makassar,Pantai dengan suasana romantis dan berbagai wahana air.
Pulau Samalona,"Makassar, Sulawesi Selatan",Alam,Pulau kecil dengan pasir putih dan air laut jernih.,"-5.1189, 119.3328",5,Makassar,Pulau kecil dengan pasir putih dan air laut jernih.
Rammang-Rammang,"Maros, Sulawesi Selatan",Alam,Pegunungan karst indah dengan sungai dan gua eksotis.,"-4.8895, 119.6671",4.7,Makassar,Pegunungan karst indah dengan sungai dan gua eksotis.
Malino Highlands,"Gowa, Sulawesi Selatan",Alam,Dataran tinggi dengan kebun teh dan udara sejuk.,"-5.3421, 119.9061",5,Makassar,Dataran tinggi dengan kebun teh dan udara sejuk.
Fort Rotterdam,"Makassar, Sulawesi Selatan",Sejarah,Benteng peninggalan kolonial Belanda yang masih terawat.,"-5.1331, 119.4073",4.8,Makassar,Benteng peninggalan kolonial Belanda yang masih terawat.
Pantai Losari,"Makassar, Sulawesi Selatan",Pantai,Ikon wisata Makassar yang terkenal dengan pemandangan matahari terbenam.,"-5.1477, 119.4127",4.8,Makassar,Ikon wisata Makassar yang terkenal dengan pemandangan matahari terbenam.
Trans Studio Makassar,"Makassar, Sulawesi Selatan",Taman Hiburan,Taman hiburan indoor terbesar di Indonesia Timur.,"-5.1566, 119.4301",3.6,Makassar,Taman hiburan indoor terbesar di Indonesia Timur.
Malino Highlands,"Gowa, Sulawesi Selatan",Alam,Dataran tinggi dengan kebun teh dan udara sejuk.,"-5.3421, 119.9061",4.7,Makassar,Dataran tinggi dengan kebun teh dan udara sejuk.
Malino Highlands,"Gowa, Sulawesi Selatan",Alam,Dataran tinggi dengan kebun teh dan udara sejuk.,"-5.3421, 119.9061",4.1,Makassar,Dataran tinggi dengan kebun teh dan udara sejuk.
Pantai Akkarena,"Makassar, Sulawesi Selatan",Pantai,Pantai dengan suasana romantis dan berbagai wahana air.,"-5.1751, 119.4066",4.8,Makassar,Pantai dengan suasana romantis dan berbagai wahana air.
Pantai Losari,"Makassar, Sulawesi Selatan",Pantai,Ikon wisata Makassar yang terkenal dengan pemandangan matahari terbenam.,"-5.1477, 119.4127",4.4,Makassar,Ikon wisata Makassar yang terkenal dengan pemandangan matahari terbenam.
Fort Rotterdam,"Makassar, Sulawesi Selatan",Sejarah,Benteng peninggalan kolonial Belanda yang masih terawat.,"-5.1331, 119.4073",4.5,Makassar,Benteng peninggalan kolonial Belanda yang masih terawat.
Pulau Samalona,"Makassar, Sulawesi Selatan",Alam,Pulau kecil dengan pasir putih dan air laut jernih.,"-5.1189, 119.3328",4,Makassar,Pulau kecil dengan pasir putih dan air laut jernih.
Benteng Somba Opu,"Makassar, Sulawesi Selatan",Sejarah,Benteng bersejarah peninggalan Kesultanan Gowa.,"-5.1756, 119.4027",3.8,Makassar,Benteng bersejarah peninggalan Kesultanan Gowa.
Benteng Somba Opu,"Makassar, Sulawesi Selatan",Sejarah,Benteng bersejarah peninggalan Kesultanan Gowa.,"-5.1756, 119.4027",4.3,Makassar,Benteng bersejarah peninggalan Kesultanan Gowa.
Pulau Samalona,"Makassar, Sulawesi Selatan",Alam,Pulau kecil dengan pasir putih dan air laut jernih.,"-5.1189, 119.3328",4.3,Makassar,Pulau kecil dengan pasir putih dan air laut jernih.
Fort Rotterdam,"Makassar, Sulawesi Selatan",Sejarah,Benteng peninggalan kolonial Belanda yang masih terawat.,"-5.1331, 119.4073",4.8,Makassar,Benteng peninggalan kolonial Belanda yang masih terawat.
Malino Highlands,"Gowa, Sulawesi Selatan",Alam,Dataran tinggi dengan kebun teh dan udara sejuk.,"-5.3421, 119.9061",4.1,Makassar,Dataran tinggi dengan kebun teh dan udara sejuk.
Rammang-Rammang,"Maros, Sulawesi Selatan",Alam,Pegunungan karst indah dengan sungai dan gua eksotis.,"-4.8895, 119.6671",3.9,Makassar,Pegunungan karst indah dengan sungai dan gua eksotis.
Malino Highlands,"Gowa, Sulawesi Selatan",Alam,Dataran tinggi dengan kebun teh dan udara sejuk.,"-5.3421, 119.9061",4.6,Makassar,Dataran tinggi dengan kebun teh dan udara sejuk.
Benteng Somba Opu,"Makassar, Sulawesi Selatan",Sejarah,Benteng bersejarah peninggalan Kesultanan Gowa.,"-5.1756, 119.4027",3.5,Makassar,Benteng bersejarah peninggalan Kesultanan Gowa.
Pantai Losari,"Makassar, Sulawesi Selatan",Pantai,Ikon wisata Makassar yang terkenal dengan pemandangan matahari terbenam.,"-5.1477, 119.4127",4.5,Makassar,Ikon wisata Makassar yang terkenal dengan pemandangan matahari terbenam.
Pantai Akkarena,"Makassar, Sulawesi Selatan",Pantai,Pantai dengan suasana romantis dan berbagai wahana air.,"-5.1751, 119.4066",3.6,Makassar,Pantai dengan suasana romantis dan berbagai wahana air.
Pantai Losari,"Makassar, Sulawesi Selatan",Pantai,Ikon wisata Makassar yang terkenal dengan pemandangan matahari terbenam.,"-5.1477, 119.4127",3.9,Makassar,Ikon wisata Makassar yang terkenal dengan pemandangan matahari terbenam.
Fort Rotterdam,"Makassar, Sulawesi Selatan",Sejarah,Benteng peninggalan kolonial Belanda yang masih terawat.,"-5.1331, 119.4073",4.9,Makassar,Benteng peninggalan kolonial Belanda yang masih terawat.
Pulau Samalona,"Makassar, Sulawesi Selatan",Alam,Pulau kecil dengan pasir putih dan air laut jernih.,"-5.1189, 119.3328",4.9,Makassar,Pulau kecil dengan pasir putih dan air laut jernih.
Benteng Somba Opu,"Makassar, Sulawesi Selatan",Sejarah,Benteng bersejarah peninggalan Kesultanan Gowa.,"-5.1756, 119.4027",3.8,Makassar,Benteng bersejarah peninggalan Kesultanan Gowa.
Pulau Samalona,"Makassar, Sulawesi Selatan",Alam,Pulau kecil dengan pasir putih dan air laut jernih.,"-5.1189, 119.3328",3.6,Makassar,Pulau kecil dengan pasir putih dan air laut jernih.
Malino Highlands,"Gowa, Sulawesi Selatan",Alam,Dataran tinggi dengan kebun teh dan udara sejuk.,"-5.3421, 119.9061",4.7,Makassar,Dataran tinggi dengan kebun teh dan udara sejuk.
Pantai Akkarena,"Makassar, Sulawesi Selatan",Pantai,Pantai dengan suasana romantis dan berbagai wahana air.,"-5.1751, 119.4066",4.1,Makassar,Pantai dengan suasana romantis dan berbagai wahana air.
Malino Highlands,"Gowa, Sulawesi Selatan",Alam,Dataran tinggi dengan kebun teh dan udara sejuk.,"-5.3421, 119.9061",4.3,Makassar,Dataran tinggi dengan kebun teh dan udara sejuk.
Trans Studio Makassar,"Makassar, Sulawesi Selatan",Taman Hiburan,Taman hiburan indoor terbesar di Indonesia Timur.,"-5.1566, 119.4301",3.9,Makassar,Taman hiburan indoor terbesar di Indonesia Timur.
Trans Studio Makassar,"Makassar, Sulawesi Selatan",Taman Hiburan,Taman hiburan indoor terbesar di Indonesia Timur.,"-5.1566, 119.4301",4.7,Makassar,Taman hiburan indoor terbesar di Indonesia Timur.
Fort Rotterdam,"Makassar, Sulawesi Selatan",Sejarah,Benteng peninggalan kolonial Belanda yang masih terawat.,"-5.1331, 119.4073",4.8,Makassar,Benteng peninggalan kolonial Belanda yang masih terawat.
Pantai Akkarena,"Makassar, Sulawesi Selatan",Pantai,Pantai dengan suasana romantis dan berbagai wahana air.,"-5.1751, 119.4066",4.6,Makassar,Pantai dengan suasana romantis dan berbagai wahana air.
Rammang-Rammang,"Maros, Sulawesi Selatan",Alam,Pegunungan karst indah dengan sungai dan gua eksotis.,"-4.8895, 119.6671",4.1,Makassar,Pegunungan karst indah dengan sungai dan gua eksotis.
Benteng Somba Opu,"Makassar, Sulawesi Selatan",Sejarah,Benteng bersejarah peninggalan Kesultanan Gowa.,"-5.1756, 119.4027",4.1,Makassar,Benteng bersejarah peninggalan Kesultanan Gowa.
Trans Studio Makassar,"Makassar, Sulawesi Selatan",Taman Hiburan,Taman hiburan indoor terbesar di Indonesia Timur.,"-5.1566, 119.4301",4.9,Makassar,Taman hiburan indoor terbesar di Indonesia Timur.
Malino Highlands,"Gowa, Sulawesi Selatan",Alam,Dataran tinggi dengan kebun teh dan udara sejuk.,"-5.3421, 119.9061",4.6,Makassar,Dataran tinggi dengan kebun teh dan udara sejuk.
Benteng Somba Opu,"Makassar, Sulawesi Selatan",Sejarah,Benteng bersejarah peninggalan Kesultanan Gowa.,"-5.1756, 119.4027",4.8,Makassar,Benteng bersejarah peninggalan Kesultanan Gowa.
Pulau Samalona,"Makassar, Sulawesi Selatan",Alam,Pulau kecil dengan pasir putih dan air laut jernih.,"-5.1189, 119.3328",4.3,Makassar,Pulau kecil dengan pasir putih dan air laut jernih.
Pulau Samalona,"Makassar, Sulawesi Selatan",Alam,Pulau kecil dengan pasir putih dan air laut jernih.,"-5.1189, 119.3328",4.9,Makassar,Pulau kecil dengan pasir putih dan air laut jernih.
Trans Studio Makassar,"Makassar, Sulawesi Selatan",Taman Hiburan,Taman hiburan indoor terbesar di Indonesia Timur.,"-5.1566, 119.4301",3.6,Makassar,Taman hiburan indoor terbesar di Indonesia Timur.
Trans Studio Makassar,"Makassar, Sulawesi Selatan",Taman Hiburan,Taman hiburan indoor terbesar di Indonesia Timur.,"-5.1566, 119.4301",3.6,Makassar,Taman hiburan indoor terbesar di Indonesia Timur.
Rammang-Rammang,"Maros, Sulawesi Selatan",Alam,Pegunungan karst indah dengan sungai dan gua eksotis.,"-4.8895, 119.6671",4,Makassar,Pegunungan karst indah dengan sungai dan gua eksotis.
Pulau Samalona,"Makassar, Sulawesi Selatan",Alam,Pulau kecil dengan pasir putih dan air laut jernih.,"-5.1189, 119.3328",3.9,Makassar,Pulau kecil dengan pasir putih dan air laut jernih.
Trans Studio Makassar,"Makassar, Sulawesi Selatan",Taman Hiburan,Taman hiburan indoor terbesar di Indonesia Timur.,"-5.1566, 119.4301",4.5,Makassar,Taman hiburan indoor terbesar di Indonesia Timur.
Trans Studio Makassar,"Makassar, Sulawesi Selatan",Taman Hiburan,Taman hiburan indoor terbesar di Indonesia Timur.,"-5.1566, 119.4301",4,Makassar,Taman hiburan indoor terbesar di Indonesia Timur.
Trans Studio Makassar,"Makassar, Sulawesi Selatan",Taman Hiburan,Taman hiburan indoor terbesar di Indonesia Timur.,"-5.1566, 119.4301",3.6,Makassar,Taman hiburan indoor terbesar di Indonesia Timur.
Pulau Samalona,"Makassar, Sulawesi Selatan",Alam,Pulau kecil dengan pasir putih dan air laut jernih.,"-5.1189, 119.3328",3.8,Makassar,Pulau kecil dengan pasir putih dan air laut jernih.
Rammang-Rammang,"Maros, Sulawesi Selatan",Alam,Pegunungan karst indah dengan sungai dan gua eksotis.,"-4.8895, 119.6671",4.3,Makassar,Pegunungan karst indah dengan sungai dan gua eksotis.
Pantai Losari,"Makassar, Sulawesi Selatan",Pantai,Ikon wisata Makassar yang terkenal dengan pemandangan matahari terbenam.,"-5.1477, 119.4127",3.6,Makassar,Ikon wisata Makassar yang terkenal dengan pemandangan matahari terbenam.
Pantai Losari,"Makassar, Sulawesi Selatan",Pantai,Ikon wisata Makassar yang terkenal dengan pemandangan matahari terbenam.,"-5.1477, 119.4127",4.9,Makassar,Ikon wisata Makassar yang terkenal dengan pemandangan matahari terbenam.
Pantai Losari,"Makassar, Sulawesi Selatan",Pantai,Ikon wisata Makassar yang terkenal dengan pemandangan matahari terbenam.,"-5.1477, 119.4127",4.3,Makassar,Ikon wisata Makassar yang terkenal dengan pemandangan matahari terbenam.
Pantai Losari,"Makassar, Sulawesi Selatan",Pantai,Ikon wisata Makassar yang terkenal dengan pemandangan matahari terbenam.,"-5.1477, 119.4127",3.6,Makassar,Ikon wisata Makassar yang terkenal dengan pemandangan matahari terbenam.
